username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nurfais_;2019-01-24 06:26;0;6;"Mbuh pie carane kudu balik, urusan duit mesti ono lan kudu ono";;;;"1088216347056603136";https://twitter.com/nurfais_/status/1088216347056603136
nurfais_;2019-01-23 22:41;0;1;"Anjir, gagalfokus https:// twitter.com/GuyonAngkring/ status/1088091362937974785 …";;;;"1088099404878233601";https://twitter.com/nurfais_/status/1088099404878233601
nurfais_;2019-01-23 21:21;0;0;"Hak'e hak'e slolololo";;;;"1088079205902966784";https://twitter.com/nurfais_/status/1088079205902966784
nurfais_;2019-01-23 21:17;0;0;"Meski akhire koyo ngene";;;;"1088078171432312832";https://twitter.com/nurfais_/status/1088078171432312832
nurfais_;2019-01-23 21:12;1;8;"Nasib e wong randue isone mung ngalah lan di sepelekne";;;;"1088077127038033921";https://twitter.com/nurfais_/status/1088077127038033921
nurfais_;2019-01-23 19:02;0;5;"Tanggal tua makan yg ada aja, asal kenyang Urusan enak atau kagak belakangan Akuog";;;;"1088044319515107328";https://twitter.com/nurfais_/status/1088044319515107328
nurfais_;2019-01-23 18:38;0;3;"Kerjo semampumu Koe mati? Perusahaan golek ganti. Ora mikir ke koe meneh";;;;"1088038382389710848";https://twitter.com/nurfais_/status/1088038382389710848
nurfais_;2019-01-23 12:19;0;0;"Susah bangun pagi Karna aku susah untuk bangun pagi, dan sekarang lagi mencoba berusaha untuk bangun pagi, padahal tidurnya udah mau pagi juga";;;;"1087942885134209027";https://twitter.com/nurfais_/status/1087942885134209027
nurfais_;2019-01-23 07:22;0;4;"Pagi pagi dpt kegoblokan yg lucu haha";;;;"1087868147271577603";https://twitter.com/nurfais_/status/1087868147271577603
nurfais_;2019-01-22 22:40;0;0;"Eh aku dari awal recoil sendiri boy";;;;"1087736795926650880";https://twitter.com/nurfais_/status/1087736795926650880
nurfais_;2019-01-22 22:18;0;3;"Sesungguhnya ketoduran lebih enak daripada tidir disengaja, bener deh";;;;"1087731288612761601";https://twitter.com/nurfais_/status/1087731288612761601
nurfais_;2019-01-22 22:18;0;0;"Wkwkwk coba coba";;;;"1087731137869504514";https://twitter.com/nurfais_/status/1087731137869504514
nurfais_;2019-01-22 19:40;0;1;"Tonton siaran @nurfais_ . https://www. pscp.tv/w/bxcGoDFlVmpZ WEdkbGttS0x8MU1ueG5OYU56bmR4T3DJotCtbLNvTWAM4qx0VHO_nRwMBw5JmcZzoNaXDyjg …";;@nurfais_;;"1087691441390813184";https://twitter.com/nurfais_/status/1087691441390813184
nurfais_;2019-01-22 19:38;0;2;"https://www. pscp.tv/w/bxcGKjFlVmpZ WEdkbGttS0x8MU1ueG5OYU56bmR4TxVYInXaoYTGgTWfwdx7GoXymsuH_2XB6Gt_lSd12Qjz …";;;;"1087690852099547137";https://twitter.com/nurfais_/status/1087690852099547137
nurfais_;2019-01-22 19:31;0;0;"Sudah kuduga hahaha";;;;"1087689328778633218";https://twitter.com/nurfais_/status/1087689328778633218
nurfais_;2019-01-22 18:47;0;0;"Salah";;;;"1087678158382411781";https://twitter.com/nurfais_/status/1087678158382411781
nurfais_;2019-01-22 18:45;0;0;"Nah, kuingin berkata kasar";;;;"1087677684384096256";https://twitter.com/nurfais_/status/1087677684384096256
nurfais_;2019-01-22 18:41;2;9;"Lha aku muk wong randue kok mas Nk isin kekancan ro aku minggato";;;;"1087676499753234433";https://twitter.com/nurfais_/status/1087676499753234433
nurfais_;2019-01-22 18:39;0;0;"Bersyukur lebih baik";;;;"1087676148966805504";https://twitter.com/nurfais_/status/1087676148966805504
nurfais_;2019-01-22 18:35;0;0;"Mboten pareng sambat";;;;"1087674989317218304";https://twitter.com/nurfais_/status/1087674989317218304
nurfais_;2019-01-22 18:15;0;0;"Aku capek Aku rindu Aku capek karna merindu";;;;"1087670030899208192";https://twitter.com/nurfais_/status/1087670030899208192
nurfais_;2019-01-22 18:14;0;3;"2 shif memang menyebalkan";;;;"1087669722970116096";https://twitter.com/nurfais_/status/1087669722970116096
nurfais_;2019-01-22 12:21;0;0;"Bonus teh?";;;;"1087580881206763520";https://twitter.com/nurfais_/status/1087580881206763520
nurfais_;2019-01-21 23:11;0;4;"Meh sambat tapi isin";;;;"1087382303158853632";https://twitter.com/nurfais_/status/1087382303158853632
nurfais_;2019-01-21 19:36;2;8;"Kerjo opo wae dilakoni bro, mergone harga diri wong lanang kui kerjo";;;;"1087328134616080387";https://twitter.com/nurfais_/status/1087328134616080387
nurfais_;2019-01-21 07:35;0;0;"Bngsd anying https:// twitter.com/chocolatebutt3 r/status/1086910884637683713 …";;;;"1087146698374139904";https://twitter.com/nurfais_/status/1087146698374139904
nurfais_;2019-01-21 06:20;0;0;"Asiap yen sido";;;;"1087127858151972865";https://twitter.com/nurfais_/status/1087127858151972865
nurfais_;2019-01-20 21:38;0;0;"Apa toh beb https:// twitter.com/Robby_putra11/ status/1086981011819229186 …";;;;"1086996494400385026";https://twitter.com/nurfais_/status/1086996494400385026
nurfais_;2019-01-20 21:38;0;0;"Whehehe monggo gus";;;;"1086996382420918272";https://twitter.com/nurfais_/status/1086996382420918272
nurfais_;2019-01-20 20:07;2;3;"Lha aku kadang sok ra kepenak karo koe Mbasan tak turuti kok mah sakpenak e dwe Hla yo sorry koe jaluk tulung meneh orasudi.";;;;"1086973404769439745";https://twitter.com/nurfais_/status/1086973404769439745
nurfais_;2019-01-20 18:20;0;1;"Anjirr https:// twitter.com/intinilmiri/st atus/1086879368654159872 …";;;;"1086946656556179456";https://twitter.com/nurfais_/status/1086946656556179456
nurfais_;2019-01-20 14:58;0;0;"Hiyahiyahiya";;;;"1086895631950442496";https://twitter.com/nurfais_/status/1086895631950442496
nurfais_;2019-01-20 02:43;0;0;"hais rjj";;;;"1086710761496309760";https://twitter.com/nurfais_/status/1086710761496309760
nurfais_;2019-01-20 01:38;0;0;"Nah cocok, temenin dong wkowkowkotelujjam";;;;"1086694516428402689";https://twitter.com/nurfais_/status/1086694516428402689
nurfais_;2019-01-20 01:30;0;2;"Jam segini enak waktunya buat ngobrol atau curhatcurhat gitu lah hehe";;;;"1086692475882790912";https://twitter.com/nurfais_/status/1086692475882790912
nurfais_;2019-01-19 23:42;0;2;"Pen balik tapi lagi paceklik";;;;"1086665239775502336";https://twitter.com/nurfais_/status/1086665239775502336
nurfais_;2019-01-19 18:36;0;1;"Rindu? Sudah pasti";;;;"1086588275551199233";https://twitter.com/nurfais_/status/1086588275551199233
nurfais_;2019-01-18 23:17;1;1;"Mbak minggir dong kamu jelek";;;;"1086296496574672896";https://twitter.com/nurfais_/status/1086296496574672896
nurfais_;2019-01-18 07:01;2;11;"Kenapa harus debat sih? Emang ngga bisa deselesaikan dg baikbaik?";;;;"1086050799761772544";https://twitter.com/nurfais_/status/1086050799761772544
nurfais_;2019-01-17 22:46;0;0;"Akhamdulillah masih bisa makan";;;;"1085926327713058817";https://twitter.com/nurfais_/status/1085926327713058817
nurfais_;2019-01-17 18:43;6;16;"Ojo sambat yen rung tau sarapan mung sego karo sambel tok";;;;"1085865265957498880";https://twitter.com/nurfais_/status/1085865265957498880
nurfais_;2019-01-16 21:04;0;0;"Eh aku blom gabung loh, boleh dong linknya";;;;"1085538214234845184";https://twitter.com/nurfais_/status/1085538214234845184
nurfais_;2019-01-16 20:58;0;3;"Pen balik, tp harus nyampe cikampek dlu -_- bukan soal jauh tp macet deh pasti";;;;"1085536857281093632";https://twitter.com/nurfais_/status/1085536857281093632
nurfais_;2019-01-16 20:57;0;0;"Percuma min di update, ga ada yg chat juga";;;;"1085536466564829184";https://twitter.com/nurfais_/status/1085536466564829184
nurfais_;2019-01-16 07:13;1;1;"#10YearChallenge ? Jamanku mbiyen rung ono hp wkowkoa";;;#10YearChallenge;"1085329162498265089";https://twitter.com/nurfais_/status/1085329162498265089
nurfais_;2019-01-15 07:08;0;2;"Hari selasa ya? Mari kerja dengan suka ria Hahahh fak la";;;;"1084965600273739777";https://twitter.com/nurfais_/status/1084965600273739777
nurfais_;2019-01-14 01:25;0;0;"Mengharap engkau kembali";;;;"1084516710500073472";https://twitter.com/nurfais_/status/1084516710500073472
nurfais_;2019-01-13 21:41;0;3;"Jangan berpikir merantau itu enak kawan Ya enak klo cuma bilang doang Yakali enak gimana, tidur sendiri, makan sendiri, ya begitulah serba sendiri";;;;"1084460528959873025";https://twitter.com/nurfais_/status/1084460528959873025
nurfais_;2019-01-13 18:15;0;3;"Ingatlah apa tujuanmu merantau itu";;;;"1084408684141146112";https://twitter.com/nurfais_/status/1084408684141146112
nurfais_;2019-01-13 00:57;0;0;"Bgsd https:// twitter.com/GuyonWaton/sta tus/1084137540200755201 …";;;;"1084147399310733312";https://twitter.com/nurfais_/status/1084147399310733312
nurfais_;2019-01-12 22:09;0;0;"Persis omonganee ibuku tenan";;;;"1084105076401090562";https://twitter.com/nurfais_/status/1084105076401090562
nurfais_;2019-01-12 22:04;0;0;"Enggih mas";;;;"1084103762166276096";https://twitter.com/nurfais_/status/1084103762166276096
nurfais_;2019-01-12 22:03;0;1;"Marai dadi tambah kangen buk";;;;"1084103653026291712";https://twitter.com/nurfais_/status/1084103653026291712
nurfais_;2019-01-12 21:56;1;5;"Ibuk pesen ojo nganti lali sholat.";;;;"1084101836317970432";https://twitter.com/nurfais_/status/1084101836317970432
nurfais_;2019-01-11 21:36;0;0;"Tenan, tenanan le ngapusi";;;;"1083734507939753985";https://twitter.com/nurfais_/status/1083734507939753985
nurfais_;2019-01-11 21:35;0;0;"Oke siap ditunggu yak, ntar aku kirim dikamu";;;;"1083734106687430656";https://twitter.com/nurfais_/status/1083734106687430656
nurfais_;2019-01-11 21:33;0;0;"Whaaa besok coba ah";;;;"1083733587302608896";https://twitter.com/nurfais_/status/1083733587302608896
nurfais_;2019-01-11 17:55;0;0;"Wkwkwk aku jg normal boy hahah";;;;"1083678691589120000";https://twitter.com/nurfais_/status/1083678691589120000
nurfais_;2019-01-11 17:27;0;0;"Aku tak suka malas, aku sukanya kamu gimana?";;;;"1083671738422984704";https://twitter.com/nurfais_/status/1083671738422984704
nurfais_;2019-01-11 17:26;0;0;"Aku mah kagak :p";;;;"1083671555576541185";https://twitter.com/nurfais_/status/1083671555576541185
nurfais_;2019-01-10 21:31;0;0;"nah kek gini nih yg bikin boros-_- https:// twitter.com/dayatpiliang/s tatus/1083370000910450693 …";;;;"1083370701833232384";https://twitter.com/nurfais_/status/1083370701833232384
nurfais_;2019-01-10 21:27;0;0;"Loh ntar jomblo seumur hidup dong";;;;"1083369815090163713";https://twitter.com/nurfais_/status/1083369815090163713
nurfais_;2019-01-10 21:23;0;0;"Laki mah gitu";;;;"1083368644719964160";https://twitter.com/nurfais_/status/1083368644719964160
nurfais_;2019-01-10 21:14;0;0;"Ah jamban seh bang https:// twitter.com/gesgestay/stat us/1083253994892419074 …";;;;"1083366483726524417";https://twitter.com/nurfais_/status/1083366483726524417
nurfais_;2019-01-10 21:10;0;1;"Jauhkan dari barang yg tak terlalu dibutuhkan";;;;"1083365400648155137";https://twitter.com/nurfais_/status/1083365400648155137
nurfais_;2019-01-10 21:09;0;3;"Mulai sekarang harus bisa irit";;;;"1083365205642375168";https://twitter.com/nurfais_/status/1083365205642375168
nurfais_;2019-01-10 20:39;0;3;"Sayah, mau ngapain aja jadi males ini --";;;;"1083357662471802881";https://twitter.com/nurfais_/status/1083357662471802881
nurfais_;2019-01-09 21:35;0;0;"Neng ati ne ora ono";;;;"1083009459415220225";https://twitter.com/nurfais_/status/1083009459415220225
nurfais_;2019-01-09 21:26;0;0;"Salah toh ya";;;;"1083007118666395649";https://twitter.com/nurfais_/status/1083007118666395649
nurfais_;2019-01-09 21:15;0;0;"Lah kok";;;;"1083004347263275010";https://twitter.com/nurfais_/status/1083004347263275010
nurfais_;2019-01-09 19:12;0;2;"Naliko udan gerimis rabu wengi malm kamis";;;;"1082973278874923008";https://twitter.com/nurfais_/status/1082973278874923008
nurfais_;2019-01-09 06:26;0;2;"RABUtuh welasmu";;;;"1082780699977891840";https://twitter.com/nurfais_/status/1082780699977891840
nurfais_;2019-01-09 02:36;0;1;"Memang bukan org baik, setidaknya berusaha menjadi lebih baik";;;;"1082722779969990656";https://twitter.com/nurfais_/status/1082722779969990656
nurfais_;2019-01-09 02:29;0;0;"Oh, yaudah, padahal klo blm tau mau aku kasih";;;;"1082720893124501504";https://twitter.com/nurfais_/status/1082720893124501504
nurfais_;2019-01-08 20:52;0;0;"Weh weh whe pak guru";;;;"1082636226371280896";https://twitter.com/nurfais_/status/1082636226371280896
nurfais_;2019-01-08 18:48;0;0;"Beli dimana nih kaos kem gini";;;;"1082604903216734208";https://twitter.com/nurfais_/status/1082604903216734208
nurfais_;2019-01-08 18:36;0;0;"Kamu tau ngga?";;;;"1082601893690392582";https://twitter.com/nurfais_/status/1082601893690392582
nurfais_;2019-01-08 17:17;0;2;"Jangan mengeluh soal pekerjaanmu, nikmati aja. Seberat apapun pekerjaanmu pasti akan ringan bila tak kau kerjakan :v";;;;"1082581994096156673";https://twitter.com/nurfais_/status/1082581994096156673
nurfais_;2019-01-08 07:08;2;3;"Tak perlu mengkritik org lain, introspeksi diri lebih baik kawan";;;;"1082428905250672640";https://twitter.com/nurfais_/status/1082428905250672640
nurfais_;2019-01-07 18:43;1;0;"Ekspetasi tinggi kemampuan rendah";;;;"1082241429433311232";https://twitter.com/nurfais_/status/1082241429433311232
nurfais_;2019-01-07 06:19;0;1;"Hmmmm bisa gitu ya https:// twitter.com/aintboyf/statu s/1081931223432187904 …";;;;"1082054167701577728";https://twitter.com/nurfais_/status/1082054167701577728
nurfais_;2019-01-06 22:44;0;0;"Link gan";;;;"1081939627366207488";https://twitter.com/nurfais_/status/1081939627366207488
nurfais_;2019-01-06 22:17;0;0;"Masih belum paham juga -,- https:// twitter.com/JogjaUpdate/st atus/1081928374463987713 …";;;;"1081932651575930881";https://twitter.com/nurfais_/status/1081932651575930881
nurfais_;2019-01-06 22:11;0;4;"Ngene dabs Koe ora reti rasane ng aku ki pie Yo mikirmu urip kepenak akeh duit e Tapi koe ra reti rasane awan dadi bengi, lan bengi dadi awan Semono paham? Suog";;;;"1081931311374249985";https://twitter.com/nurfais_/status/1081931311374249985
nurfais_;2019-01-06 20:26;0;3;"Marai dadi kangen ngomah meneh";;;;"1081904781235372038";https://twitter.com/nurfais_/status/1081904781235372038
nurfais_;2019-01-06 20:26;0;5;"Kelingan mbiyen pas cilik, ora njaluk we retireti barang e wis ono ng omah Emang bapak karo ibuk sik paling peka deh";;;;"1081904718257876998";https://twitter.com/nurfais_/status/1081904718257876998
nurfais_;2019-01-06 17:44;0;1;"Long Distance Royangekonco";;;;"1081863975237648385";https://twitter.com/nurfais_/status/1081863975237648385
nurfais_;2019-01-06 17:41;0;0;"Semoga langgeng ya mas";;;;"1081863212553842688";https://twitter.com/nurfais_/status/1081863212553842688
nurfais_;2019-01-06 17:32;0;0;"https:// twitter.com/mojokdotco/sta tus/1081788115616858112 …";;;;"1081861116202893312";https://twitter.com/nurfais_/status/1081861116202893312
nurfais_;2019-01-05 23:42;0;0;"Sudahkah ada yg menemukan link 80 juta ?";;;;"1081591656929931266";https://twitter.com/nurfais_/status/1081591656929931266
nurfais_;2019-01-05 23:20;0;0;"Gimana cara bikinnya mba? Kasi tau dong";;;;"1081586254620196869";https://twitter.com/nurfais_/status/1081586254620196869
nurfais_;2019-01-05 22:22;0;0;"80 juta? Wih. Mending buat yg lebih penting";;;;"1081571762138013698";https://twitter.com/nurfais_/status/1081571762138013698
nurfais_;2019-01-05 20:36;0;2;"Kenapa jaringan @myXL kok lemot ya, padahal combo prima ini. Mohon bantuannya dong @myXLCare thks";;@myXL @myXLCare;;"1081545029259124736";https://twitter.com/nurfais_/status/1081545029259124736
nurfais_;2019-01-04 22:11;0;0;"Kok kampret ya https:// twitter.com/yudha_khan/sta tus/1081172331035209728 …";;;;"1081206404025708545";https://twitter.com/nurfais_/status/1081206404025708545
nurfais_;2019-01-04 17:54;1;1;"Aku yo aku, koe yo koe Kene yo kene, kono yo kono Aku ng kene koe ng kono ro wong liyo";;;;"1081141903905542144";https://twitter.com/nurfais_/status/1081141903905542144
nurfais_;2019-01-02 12:35;0;0;"Iyo kih cepet bet";;;;"1080336870540603392";https://twitter.com/nurfais_/status/1080336870540603392
nurfais_;2019-01-02 11:40;0;0;"Aasiap";;;;"1080322926610571265";https://twitter.com/nurfais_/status/1080322926610571265
nurfais_;2019-01-02 11:40;0;0;"Yah memang resikonya klo nggak mati ya bisa lumpuh sih";;;;"1080322830275756032";https://twitter.com/nurfais_/status/1080322830275756032
nurfais_;2019-01-02 11:39;0;2;"Awal tahun yg buruk -_- udh ada kecelakaan sampe meninggal lagi";;;;"1080322599542874112";https://twitter.com/nurfais_/status/1080322599542874112
nurfais_;2019-01-02 11:03;0;3;"Alhamdulillah hari pertama masuk kerja isih pating tlecek";;;;"1080313713456951297";https://twitter.com/nurfais_/status/1080313713456951297
nurfais_;2019-01-02 10:48;0;0;"https:// twitter.com/InfoTwitwor/st atus/1080281094509842432 …";;;;"1080309884128645125";https://twitter.com/nurfais_/status/1080309884128645125
nurfais_;2019-01-02 08:35;0;1;"Ngantuk berat eh Selamat sambat";;;;"1080276472814682112";https://twitter.com/nurfais_/status/1080276472814682112
nurfais_;2019-01-02 08:27;0;1;"Badan pusing semua";;;;"1080274389843664896";https://twitter.com/nurfais_/status/1080274389843664896
nurfais_;2019-01-01 19:20;1;1;"Panyuwunku iso cukup sakabehe";;;;"1080076257319018497";https://twitter.com/nurfais_/status/1080076257319018497
nurfais_;2019-01-01 13:28;1;3;"Gusti paringono aku kuat ati";;;;"1079987723572699137";https://twitter.com/nurfais_/status/1079987723572699137
nurfais_;2019-01-01 01:53;1;2;"Menikmati menit menit awal di kamar mandi *Mules";;;;"1079812892457721859";https://twitter.com/nurfais_/status/1079812892457721859
