username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
UMNRADIO;2018-12-08 10:39;1;0;"#THEALLNEWCHARTTOPPERS The last airing for the best of 2018 RIGHT NOW! http:// radio.umn.ac.id";;;#THEALLNEWCHARTTOPPERS;"1071247941963210753";https://twitter.com/UMNRADIO/status/1071247941963210753
UMNRADIO;2018-12-07 11:55;0;0;"#KumurKumurBarengHabel WAW tidak terasa bahwa habel sudah siaran terakhir KUMURKUMUR di paruh 2 ini! Terimakasih karena sudah mau mendengarkan aku! SEE YOU! http:// instagram.com/habelelia";;;#KumurKumurBarengHabel;"1070904603971964928";https://twitter.com/UMNRADIO/status/1070904603971964928
UMNRADIO;2018-12-07 11:27;0;0;"#KumurKumurBarengHabel 4. bikin mantan nyesel karena dengan suara fals, akhirnya terdengar lagu yang buat mantan nyesel: "Sekarang lo nyeselkaaaaan, nyeselllkaaaaan" maksudnya itu... teman gua... Jupri.";;;#KumurKumurBarengHabel;"1070897535827333120";https://twitter.com/UMNRADIO/status/1070897535827333120
UMNRADIO;2018-12-07 11:26;0;0;"#KumurKumurBarengHabel 3. nunjukin bakat gengs, tunjukin aja bakatlu walaupun fals. cuy, bakat akan selalu bersinar pada waktunya dan suara... ya tetap fals selamanya kalau ga pd dan latihan sih HEHE";;;#KumurKumurBarengHabel;"1070897251210285056";https://twitter.com/UMNRADIO/status/1070897251210285056
UMNRADIO;2018-12-07 10:55;0;0;"#KumurKumurBarengHabel 2. bisa melampiaskan amarah dari pada menyebar hoax dan kebencian, rasis, dan hal-hal gapernting yang berpotensi memecah belah bangsa melalui suku, ras, dan agama. Lebih baik menyanyi saja walaupun fals. #SaranUntukParaPenyebarHoax #Eh";;;#KumurKumurBarengHabel #SaranUntukParaPenyebarHoax #Eh;"1070889542226300930";https://twitter.com/UMNRADIO/status/1070889542226300930
UMNRADIO;2018-12-07 10:53;0;0;"Bagi lo yang butuh refreshing menjelang UAS, mending dateng aja ke PSYCONCERT persembahan Fakultas Psikologi Universitas Negeri Jakarta! Catat tanggal dan tempatnya pada 8 Desember di MS Hall, Manggarai, Jakarta Selatan. Kepoin IG nya di @psycho_expounj ya Ultimafriends! pic.twitter.com/s2OxASq40G";;@psycho_expounj;;"1070888977446518784";https://twitter.com/UMNRADIO/status/1070888977446518784
UMNRADIO;2018-12-07 10:52;0;0;"#KumurKumurBarengHabel 1. gak perlu mikirin teknik karena yang dipikirin: KENAPA KAMU NYANYI?";;;#KumurKumurBarengHabel;"1070888630539800578";https://twitter.com/UMNRADIO/status/1070888630539800578
UMNRADIO;2018-12-07 10:51;0;0;"#KumurKumurBarengHabel Fals-Fals apa yang gak Fals? IWAN FALS! Ternyata ada manfaat dari suara fals loh! HAHAHA";;;#KumurKumurBarengHabel;"1070888543436726272";https://twitter.com/UMNRADIO/status/1070888543436726272
UMNRADIO;2018-12-07 10:49;0;0;"#KumurKumurBarengHabel SELAMAT MORNING! GOOD PAGI! SIAP DENGERIN SUARA MERDU DARI MANUSIA TAMPAN? STAY TERUS DISINIW! http:// radio.umn.ac.id http:// instagram.com/habelelia";;;#KumurKumurBarengHabel;"1070887966371807232";https://twitter.com/UMNRADIO/status/1070887966371807232
UMNRADIO;2018-12-06 12:05;0;0;"Bagi lo yang butuh refreshing menjelang UAS, mending dateng aja ke PSYCONCERT persembahan Fakultas Psikologi Universitas Negeri Jakarta! Catat tanggal dan tempatnya pada 8 Desember di MS Hall, Manggarai, Jakarta Selatan. Kepoin IG nya di @psycho_expounj ya Ultimafriends! pic.twitter.com/Q2bNjzc1Ja";;@psycho_expounj;;"1070544722026852352";https://twitter.com/UMNRADIO/status/1070544722026852352
UMNRADIO;2018-12-06 11:55;0;0;"Buat kalian yang sebentar lagi masuk dunia kerja, atau mungkin ada yang mau berkarir mandiri. Jangan lupa yuk ikut seminar di acara COMFEST 2018 yang akan diadakan di Universitas Pembangunan Jaya. Seminar ini gratis lho! Daftar yuk ke: Cp : Donna (081285689515) pic.twitter.com/AWcEzuqlak";;;;"1070542217406599168";https://twitter.com/UMNRADIO/status/1070542217406599168
UMNRADIO;2018-12-05 10:50;0;0;"Jangan lupa untuk daftar seminar Branding di acara COMFEST 2018, Universitas Pembangunan Jaya yang akan diadakan besok, 6 Desember 2018 jam 09.00. Dijamin akan dapat ilmu yang luar biasa! Cp: Donna (081285689515)”";;;;"1070163363404046337";https://twitter.com/UMNRADIO/status/1070163363404046337
