username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ayscrl;2019-01-23 09:39;0;0;"akhirnya ada yg mempertanyakan juga";;;;"1087902623498362880";https://twitter.com/ayscrl/status/1087902623498362880
ayscrl;2019-01-23 01:08;0;0;"pokokny tema malam ini ikhlas coy";;;;"1087774113601441792";https://twitter.com/ayscrl/status/1087774113601441792
ayscrl;2019-01-23 01:01;0;0;"pedih bgt kalau diceritain";;;;"1087772181952483328";https://twitter.com/ayscrl/status/1087772181952483328
ayscrl;2019-01-23 01:00;0;0;"malam yang pedih.";;;;"1087772107033853952";https://twitter.com/ayscrl/status/1087772107033853952
ayscrl;2019-01-20 09:12;0;0;"inih kak punya aku:))) pic.twitter.com/lhaSD8JAGP";;;;"1086808658577485824";https://twitter.com/ayscrl/status/1086808658577485824
ayscrl;2019-01-19 21:53;0;0;"sabar ya mbak:(";;;;"1086637697920200704";https://twitter.com/ayscrl/status/1086637697920200704
ayscrl;2019-01-19 21:52;0;0;"iya kayanya mbak, aku jg bingung uuu";;;;"1086637636792377349";https://twitter.com/ayscrl/status/1086637636792377349
ayscrl;2019-01-19 20:02;0;0;"sama gimana nih mbak?;(";;;;"1086609838539329536";https://twitter.com/ayscrl/status/1086609838539329536
ayscrl;2019-01-19 19:57;1;6;"ckrg - pontianak . ninggalin gua bulan juli 2018. sampe sekarang gua masih kaga paham maksud dia ngomong kek gtu apaan? #StopLDR pic.twitter.com/bnXvGi7Ccm";;;#StopLDR;"1086608711676641280";https://twitter.com/ayscrl/status/1086608711676641280
ayscrl;2019-01-19 19:44;0;0;"KOK AKU NGERASA YA MBAK";;;;"1086605288227012610";https://twitter.com/ayscrl/status/1086605288227012610
ayscrl;2019-01-19 09:32;0;0;"parah bgt inimah aku pic.twitter.com/U2C2WHwjPF";;;;"1086451407421464578";https://twitter.com/ayscrl/status/1086451407421464578
ayscrl;2019-01-05 21:11;0;0;"sibuk mencari surga, lupa menjadi manusia.";;;;"1081553784923287552";https://twitter.com/ayscrl/status/1081553784923287552
ayscrl;2019-01-03 19:45;0;1;"izin save kak";;;;"1080807464403009536";https://twitter.com/ayscrl/status/1080807464403009536
ayscrl;2019-01-02 16:27;1;1;"sbnrnya apa si ya yg gw cemasin";;;;"1080395039107252224";https://twitter.com/ayscrl/status/1080395039107252224
ayscrl;2019-01-02 16:25;1;4;"harus berteman baik dengan kecemasan .";;;;"1080394614878527488";https://twitter.com/ayscrl/status/1080394614878527488
ayscrl;2019-01-02 16:24;0;0;"pusing pokoknya.";;;;"1080394441028820992";https://twitter.com/ayscrl/status/1080394441028820992
ayscrl;2018-12-07 18:28;0;0;"sudah waktunya menghargai diri sendiri";;;;"1071003492280557568";https://twitter.com/ayscrl/status/1071003492280557568
ayscrl;2018-12-06 16:24;0;0;"mau kakkkk";;;;"1070609819348819968";https://twitter.com/ayscrl/status/1070609819348819968
