username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
intanrm;2019-01-22 06:05;0;0;"https:// twitter.com/VICE/status/10 87430674842337281 …";;;;"1087486429096071168";https://twitter.com/intanrm/status/1087486429096071168
intanrm;2019-01-21 20:28;0;0;"Waiya ini, bahasan mulei brubah haluan smenjak alhambra udahan. Katanya ada yg jahaat pisan mari ah";;;;"1087341173960671232";https://twitter.com/intanrm/status/1087341173960671232
intanrm;2019-01-21 13:41;0;0;"Halu kembali menyatukan kita hahaha";;;;"1087238765796413440";https://twitter.com/intanrm/status/1087238765796413440
intanrm;2019-01-21 12:03;2;0;"ktentuan baru BPJS pic.twitter.com/s2lduKy0jF";;;;"1087214090404020224";https://twitter.com/intanrm/status/1087214090404020224
intanrm;2019-01-21 11:59;0;0;"Jadi resiko atau risiko hayoo? Skelas perusahaan besar aja banyak yang masi salah";;;;"1087213179111784448";https://twitter.com/intanrm/status/1087213179111784448
intanrm;2019-01-21 10:04;0;1;"Ngobrolin ktentuan BPJS di sebuah grup, lalu melow dan brasa ditampar. Sungguh ya kesehatan dan jaminan asuransi lain dari kantor itu rejeki banget";;;;"1087184148844793857";https://twitter.com/intanrm/status/1087184148844793857
intanrm;2019-01-20 21:27;0;0;"Jadi tamat aja ini teh?";;;;"1086993743700344832";https://twitter.com/intanrm/status/1086993743700344832
intanrm;2019-01-20 21:27;0;0;"Hahha dingin bikin mrinding maksutnya";;;;"1086993664717406208";https://twitter.com/intanrm/status/1086993664717406208
intanrm;2019-01-20 21:09;0;0;"Candi boko itu dingin, anyep dah mau ramean ksana juga";;;;"1086989043479400449";https://twitter.com/intanrm/status/1086989043479400449
intanrm;2019-01-19 23:07;0;0;"Waduu, mudah2an ga zonk nih. Sudah kukejar juga pic.twitter.com/SOObANywYi";;;;"1086656487416508416";https://twitter.com/intanrm/status/1086656487416508416
intanrm;2019-01-19 16:27;0;0;"Skarang griya dan grupnya kembali nyediain kresek da, bilangnya sih sisa gatau deh";;;;"1086555722442104834";https://twitter.com/intanrm/status/1086555722442104834
intanrm;2019-01-19 11:43;0;0;"sering brarti ahhaha";;;;"1086484259072663552";https://twitter.com/intanrm/status/1086484259072663552
