username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
liputan6dotcom;2019-01-24 06:38;2;6;"Cerita Sukses Lulusan Tenaga Profesional Pembangkit Listrik Asal Cirebon https://www. liputan6.com/regional/read/ 3877786/cerita-sukses-lulusan-tenaga-profesional-pembangkit-listrik-asal-cirebon?utm_campaign=Echobox&Echobox=1548284957#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088219366666235905";https://twitter.com/liputan6dotcom/status/1088219366666235905
liputan6dotcom;2019-01-24 06:30;1;2;"Polri: Kasus Tabloid Barokah Ranahnya Dewan Pers https://www. liputan6.com/news/read/3878 341/polri-kasus-tabloid-barokah-ranahnya-dewan-pers?utm_campaign=Echobox&Echobox=1548285174#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088217382919774208";https://twitter.com/liputan6dotcom/status/1088217382919774208
liputan6dotcom;2019-01-24 06:20;3;6;"KPK Tangkap Tangan Bupati Mesuji https://www. liputan6.com/news/read/3878 391/kpk-tangkap-tangan-bupati-mesuji?utm_campaign=Echobox&Echobox=1548274497#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088214900579672069";https://twitter.com/liputan6dotcom/status/1088214900579672069
liputan6dotcom;2019-01-24 06:06;0;1;"Cerita Yusril Saat Dipanggil Dik oleh Megawati https://www. liputan6.com/news/read/3878 338/cerita-yusril-saat-dipanggil-dik-oleh-megawati?utm_campaign=Echobox&Echobox=1548284226#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088211438701813762";https://twitter.com/liputan6dotcom/status/1088211438701813762
liputan6dotcom;2019-01-24 05:53;0;1;"PSG Segera Amankan Buruan Chelsea https://www. liputan6.com/bola/read/3878 407/psg-segera-amankan-buruan-chelsea?utm_campaign=Echobox&Echobox=1548277729#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088208174275014656";https://twitter.com/liputan6dotcom/status/1088208174275014656
liputan6dotcom;2019-01-24 05:37;1;3;"Polri: Kasus Tabloid Barokah Ranahnya Dewan Pers https://www. liputan6.com/news/read/3878 341/polri-kasus-tabloid-barokah-ranahnya-dewan-pers?utm_campaign=Echobox&Echobox=1548282580#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088204192387420162";https://twitter.com/liputan6dotcom/status/1088204192387420162
liputan6dotcom;2019-01-24 04:01;1;2;"Robot Seks Berisiko Merusak Hubungan Pernikahan https://www. liputan6.com/health/read/38 77938/robot-seks-berisiko-merusak-hubungan-pernikahan?utm_campaign=Echobox&Echobox=1548273409#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088179843659939845";https://twitter.com/liputan6dotcom/status/1088179843659939845
liputan6dotcom;2019-01-24 03:50;1;4;"Menteri Yasonna Minta Pendukung Tidak Hura-Hura Sambut Ahok Bebas https://www. liputan6.com/news/read/3878 371/menteri-yasonna-minta-pendukung-tidak-hura-hura-sambut-ahok-bebas?utm_campaign=Echobox&Echobox=1548275579#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088177107115622400";https://twitter.com/liputan6dotcom/status/1088177107115622400
liputan6dotcom;2019-01-24 03:41;4;8;"Jelang Ahok Bebas, Sang Adik: Besok, Tjahaja Pulang https://www. liputan6.com/news/read/3878 383/jelang-ahok-bebas-sang-adik-besok-tjahaja-pulang?utm_campaign=Echobox&Echobox=1548274500#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088174881496358912";https://twitter.com/liputan6dotcom/status/1088174881496358912
liputan6dotcom;2019-01-24 03:31;1;8;"Ketua DPRD: Ahok Ingin Mulai Karier Jadi Pengusaha https://www. liputan6.com/news/read/3878 372/ketua-dprd-ahok-ingin-mulai-karier-jadi-pengusaha?utm_campaign=Echobox&Echobox=1548274498#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088172369636745227";https://twitter.com/liputan6dotcom/status/1088172369636745227
liputan6dotcom;2019-01-24 03:17;3;3;"Cara Tukar Poin Telkomsel, Agar Bisa Nikmati Hadiahnya https://www. liputan6.com/tekno/read/387 8076/cara-tukar-poin-telkomsel-agar-bisa-nikmati-hadiahnya?utm_campaign=Echobox&Echobox=1548274496#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088168904042655746";https://twitter.com/liputan6dotcom/status/1088168904042655746
liputan6dotcom;2019-01-24 03:01;0;3;"Manchester United Pertimbangkan Ivan Perisic https://www. liputan6.com/bola/read/3878 403/manchester-united-pertimbangkan-ivan-perisic?utm_campaign=Echobox&Echobox=1548272925#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088164950009368577";https://twitter.com/liputan6dotcom/status/1088164950009368577
liputan6dotcom;2019-01-24 02:46;1;3;"Apa Hubungan Imlek dan Doraemon? Cek di Ambarukmo https://www. liputan6.com/regional/read/ 3877242/apa-hubungan-imlek-dan-doraemon-cek-di-ambarukmo?utm_campaign=Echobox&Echobox=1548272423#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088161173806043136";https://twitter.com/liputan6dotcom/status/1088161173806043136
liputan6dotcom;2019-01-24 02:33;0;1;"Kiat Mudah Menghilangkan Bau Amis Ikan Salmon https://www. liputan6.com/lifestyle/read /3878247/kiat-mudah-menghilangkan-bau-amis-ikan-salmon?utm_campaign=Echobox&Echobox=1548271900#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088157909299748864";https://twitter.com/liputan6dotcom/status/1088157909299748864
liputan6dotcom;2019-01-24 02:21;0;3;"Tunggu Pameran Benda Purbakala dari Bukit Srobu Jayapura https://www. liputan6.com/regional/read/ 3877544/tunggu-pameran-benda-purbakala-dari-bukit-srobu-jayapura?utm_campaign=Echobox&Echobox=1548270774#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088154699327524865";https://twitter.com/liputan6dotcom/status/1088154699327524865
liputan6dotcom;2019-01-24 02:09;0;2;"Tujuan Pembelajaran IPS yang Sebenarnya, Tak Cuma Menghafal Saja https://www. liputan6.com/citizen6/read/ 3878027/tujuan-pembelajaran-ips-yang-sebenarnya-tak-cuma-menghafal-saja?utm_campaign=Echobox&Echobox=1548269801#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088151866612031488";https://twitter.com/liputan6dotcom/status/1088151866612031488
liputan6dotcom;2019-01-24 01:55;1;7;"4 WN Tiongkok Dideportasi Gara-Gara Produksi Kosmetik Berbahan Kayu https://www. liputan6.com/regional/read/ 3877765/4-wn-tiongkok-dideportasi-gara-gara-produksi-kosmetik-berbahan-kayu?utm_campaign=Echobox&Echobox=1548269486#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088148170717216768";https://twitter.com/liputan6dotcom/status/1088148170717216768
liputan6dotcom;2019-01-24 01:39;0;5;"Komite Ad Hoc Siapkan 2 Program untuk Tim Integritas PSSI https://www. liputan6.com/bola/read/3878 333/komite-ad-hoc-siapkan-2-program-untuk-tim-integritas-pssi?utm_campaign=Echobox&Echobox=1548267676#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088144260619272197";https://twitter.com/liputan6dotcom/status/1088144260619272197
liputan6dotcom;2019-01-24 01:25;1;6;"Seks Nyaman Saat Hamil, Intip Triknya https://www. liputan6.com/health/read/38 77888/seks-nyaman-saat-hamil-intip-triknya?utm_campaign=Echobox&Echobox=1548267675#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088140796065443840";https://twitter.com/liputan6dotcom/status/1088140796065443840
liputan6dotcom;2019-01-24 01:10;13;32;"Utang Pemerintah Sentuh Rp 4.418 Triliun, Ini Pembelaan Sri Mulyani https://www. liputan6.com/bisnis/read/38 78345/utang-pemerintah-sentuh-rp-4418-triliun-ini-pembelaan-sri-mulyani?utm_campaign=Echobox&Echobox=1548266164#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088136829583482880";https://twitter.com/liputan6dotcom/status/1088136829583482880
liputan6dotcom;2019-01-24 00:32;0;4;"Ruben Onsu Edit Poster Dilan 1991 dengan Wajah Ivan Gunawan dan Ayu Ting Ting https://www. liputan6.com/showbiz/read/3 878149/ruben-onsu-edit-poster-dilan-1991-dengan-wajah-ivan-gunawan-dan-ayu-ting-ting?utm_campaign=Echobox&Echobox=1548263713#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088127428692717570";https://twitter.com/liputan6dotcom/status/1088127428692717570
liputan6dotcom;2019-01-24 00:17;1;3;"Eden Hazard Berbalas Pujian dengan Mbappe https://www. liputan6.com/bola/read/3877 872/eden-hazard-berbalas-pujian-dengan-mbappe?utm_campaign=Echobox&Echobox=1548263704#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088123479701049346";https://twitter.com/liputan6dotcom/status/1088123479701049346
liputan6dotcom;2019-01-24 00:00;2;1;"Cara Screenshot di Laptop Asus, Mudah Tanpa Ribet https://www. liputan6.com/tekno/read/387 7842/cara-screenshot-di-laptop-asus-mudah-tanpa-ribet?utm_campaign=Echobox&Echobox=1548262431#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088119296620982273";https://twitter.com/liputan6dotcom/status/1088119296620982273
liputan6dotcom;2019-01-23 23:52;3;6;"Menkumham: Pembebasan Abu Bakar Baasyir Tunggu Pernyataan Setia NKRI https://www. liputan6.com/news/read/3878 351/menkumham-pembebasan-abu-bakar-baasyir-tunggu-pernyataan-setia-nkri?utm_campaign=Echobox&Echobox=1548262180#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088117289663324160";https://twitter.com/liputan6dotcom/status/1088117289663324160
liputan6dotcom;2019-01-23 23:48;1;3;"Citilink Terapkan Bagasi Berbayar di Awal Februari https://www. liputan6.com/bisnis/read/38 78339/citilink-terapkan-bagasi-berbayar-di-awal-februari?utm_campaign=Echobox&Echobox=1548261970#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088116204588404741";https://twitter.com/liputan6dotcom/status/1088116204588404741
liputan6dotcom;2019-01-23 23:43;1;8;"3 Miliarder Ini Masuk Daftar Pemikir Paling Berpengaruh Dunia https://www. liputan6.com/bisnis/read/38 77851/3-miliarder-ini-masuk-daftar-pemikir-paling-berpengaruh-dunia?utm_campaign=Echobox&Echobox=1548261672#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …";;;#utm_term;"1088114965553340416";https://twitter.com/liputan6dotcom/status/1088114965553340416
